Space Data
QuorumThresh = 8
Colony size = 200
T, S, P0, P1, P2, A1, A2, R1, R2
496, 8, 61, 83, 0, 0, 10, 22, 0
497, 7, 60, 83, 0, 0, 11, 23, 0
498, 7, 60, 83, 0, 0, 11, 23, 0
499, 7, 60, 83, 0, 0, 11, 23, 0
500, 6, 60, 83, 0, 0, 11, 23, 0
501, 6, 59, 84, 0, 0, 11, 22, 0
502, 5, 59, 84, 0, 0, 11, 22, 0
503, 5, 57, 85, 0, 0, 11, 21, 0
504, 5, 57, 85, 0, 0, 11, 23, 0
505, 5, 56, 85, 0, 0, 11, 24, 0
506, 5, 55, 85, 0, 0, 11, 24, 0
507, 5, 53, 85, 0, 0, 11, 24, 0
508, 5, 53, 85, 0, 0, 11, 24, 0
509, 5, 52, 85, 0, 0, 11, 24, 0
510, 5, 51, 86, 0, 0, 11, 23, 0
511, 5, 51, 86, 0, 0, 11, 23, 0
512, 5, 51, 86, 0, 0, 11, 24, 0
513, 5, 51, 86, 0, 0, 11, 24, 0
514, 5, 50, 86, 0, 0, 11, 24, 0
515, 5, 49, 87, 0, 0, 11, 23, 0
516, 5, 49, 87, 0, 0, 11, 23, 0
517, 5, 47, 88, 0, 0, 11, 23, 0
518, 5, 46, 90, 0, 0, 11, 21, 0
519, 5, 46, 90, 0, 0, 11, 23, 0
520, 5, 45, 90, 0, 0, 11, 25, 0
521, 5, 45, 92, 0, 0, 11, 24, 0
522, 5, 44, 94, 0, 0, 11, 22, 0
523, 6, 43, 93, 0, 0, 11, 24, 0
524, 6, 43, 93, 0, 0, 11, 27, 0
525, 6, 43, 94, 0, 0, 11, 26, 0
526, 5, 43, 94, 0, 0, 11, 26, 0
527, 5, 43, 94, 0, 0, 11, 26, 0
528, 5, 43, 94, 0, 0, 11, 27, 0
529, 6, 43, 94, 0, 0, 11, 27, 0
